Time [s]	Rotating hub Mx  [kNm]	Rotating hub My  [kNm]	Rotating hub Mz  [kNm]	Rotating hub Fx  [kN]	Rotating hub Fy  [kN]	Rotating hub Fz  [kN]	Stationary hub Mx  [kNm]	Stationary hub My  [kNm]	Stationary hub Mz  [kNm]	Stationary hub Fx  [kN]	Stationary hub Fy  [kN]	Stationary hub Fz  [kN]	Rotor speed  [rad/s]	
499.05	201.378	-1800.44	-729.353	195.679	221.138	-769.77	201.378	-1933.14	-191.104	195.679	-5.29459	-800.886	0.568142
499.1	188.691	-1854.89	-674.138	195.35	200.14	-777.897	188.691	-1965.49	-178.667	195.35	-4.91714	-803.216	0.568302
499.15	185.149	-1901.62	-629.485	195.912	179.351	-783.254	185.149	-1994.97	-180.327	195.912	-3.55558	-803.518	0.56836
499.2	190.514	-1911.26	-586.995	197.912	159.004	-788.466	190.514	-1989.99	-193.386	197.912	-1.69822	-804.338	0.568522
499.25	206.368	-1892.19	-554.46	197.922	138.336	-793.055	206.368	-1959.32	-221.11	197.922	0.020844	-805.03	0.568861
499.3	226.381	-1855.58	-528.276	196.342	117.95	-796.349	226.381	-1912.24	-256.085	196.342	2.26497	-805.034	0.568619
499.35	240.261	-1815	-517.283	195.237	96.1412	-799.105	240.261	-1862.61	-304.098	195.237	3.16195	-804.861	0.568416
499.4	246.015	-1799.58	-498.891	194.906	76.1381	-799.726	246.015	-1836.26	-339.913	194.906	6.04487	-803.319	0.568043
499.45	238.239	-1810.81	-474.646	195.491	55.0416	-799.89	238.239	-1835.65	-367.032	195.491	7.77438	-801.744	0.567581
499.5	222.105	-1817.42	-437.526	197.389	31.8501	-802.548	222.105	-1829.97	-381.659	197.389	7.25563	-803.147	0.567501
499.55	206.363	-1839.01	-388.234	198.696	7.29692	-802.398	206.363	-1839.88	-384.093	198.696	5.49069	-802.412	0.567707
499.6	194.829	-1834.66	-337.577	196.669	-18.7846	-802.414	194.829	-1825.21	-385.409	196.669	2.19219	-802.63	0.567807
499.65	191.071	-1779.54	-293.599	194.476	-43.5749	-802.712	191.071	-1760.89	-390.164	194.476	0.244844	-803.894	0.56809
499.7	195.924	-1732.87	-249.987	192.168	-64.3238	-799.075	195.924	-1706.2	-392.696	192.168	2.10124	-801.658	0.568341
499.75	209.999	-1654.24	-224.397	188.707	-85.6203	-799.61	209.999	-1619.05	-406.862	188.707	3.77992	-804.173	0.568634
499.8	229.109	-1597.38	-215.767	184.481	-108.997	-799.497	229.109	-1551.73	-436.263	184.481	3.47926	-806.885	0.568927
499.85	249.54	-1524.23	-198.712	181.948	-130.718	-796.615	249.54	-1469.43	-451.163	181.948	4.53439	-807.256	0.56902
499.9	262.119	-1472.32	-180.603	180.959	-152.489	-790.105	262.119	-1408.63	-464.869	180.959	4.86938	-804.671	0.568803
499.95	259.88	-1441.83	-158.789	181.307	-175.084	-785.305	259.88	-1370	-476.651	181.307	4.64269	-804.572	0.568342
500	243.715	-1474.43	-147.431	182.436	-200.59	-778.86	243.715	-1390.31	-512.559	182.436	1.18933	-804.275	0.568077
500.05	218.4	-1518.25	-119.997	184.034	-222.156	-772.837	218.4	-1424.92	-537.669	184.034	1.63547	-804.131	0.567906
500.1	192.987	-1530.97	-121.135	181.074	-244.063	-765.353	192.987	-1420.84	-582.879	181.074	1.32198	-803.324	0.567991
500.15	173.993	-1508.13	-139.526	177.209	-265.219	-756.656	173.993	-1376.07	-632.753	177.209	1.29095	-801.79	0.568166
500.2	166.572	-1483.88	-154.302	172.948	-286.101	-750.813	166.572	-1329.59	-676.672	172.948	2.48009	-803.472	0.568263
500.25	172.816	-1437.23	-176.559	168.851	-309.184	-749.418	172.816	-1258.21	-716.747	168.851	3.47309	-810.685	0.568714
500.3	195.338	-1403.56	-180.399	163.585	-329.551	-742.777	195.338	-1205.04	-741.89	163.585	5.23428	-812.585	0.569005
500.35	223.821	-1402.37	-158.248	160.635	-347.441	-730.96	223.821	-1192.06	-755.425	160.635	7.09178	-809.301	0.569047
500.4	250.15	-1405.83	-93.3575	165.392	-365.479	-724.792	250.15	-1203.18	-733.1	165.392	11.2631	-811.647	0.568842
500.45	266.621	-1449.27	-29.8018	171.741	-388.779	-714.042	266.621	-1250.76	-732.707	171.741	8.75328	-812.975	0.568632
500.5	267.219	-1500.39	56.4783	174.78	-408.064	-696.053	267.219	-1317.54	-720.036	174.78	6.07288	-806.826	0.568177
500.55	256.748	-1529.94	151.891	178.141	-425.937	-680.754	256.748	-1372.67	-692.504	178.141	5.70091	-803.004	0.568372
500.6	239.814	-1526.55	215.587	179.48	-446.275	-667.55	239.814	-1385.31	-676.56	179.48	4.27069	-802.973	0.56827
500.65	219.728	-1494.25	260.482	177.996	-466.944	-654.348	219.728	-1365.5	-660.341	177.996	2.5935	-803.866	0.568389
500.7	204.152	-1444.99	279.008	173.44	-486.151	-639.489	204.152	-1318.24	-654.285	173.44	1.15691	-803.297	0.568654
500.75	196.953	-1406.37	303.583	170.388	-504.229	-626.472	196.953	-1284.52	-648.108	170.388	1.75388	-804.184	0.568741
500.8	198.971	-1404.02	332.352	166.62	-523.723	-614.008	198.971	-1282.5	-661.003	166.62	1.71047	-807.025	0.569078
500.85	213.054	-1395.24	365.108	162.787	-540.154	-603.67	213.054	-1278.67	-667.069	162.787	5.56038	-810.033	0.56925
500.9	230.196	-1364.9	375.959	164.141	-555.201	-592.01	230.196	-1244.81	-674.34	164.141	9.67841	-811.56	0.569127
500.95	246.035	-1348.81	372.637	169.504	-568.462	-571.918	246.035	-1211.47	-700.341	169.504	9.14031	-806.322	0.568993
501	256.028	-1375.25	396.318	172.588	-583.194	-549.147	256.028	-1226.41	-737.767	172.588	5.35925	-801.03	0.568797
501.05	258.309	-1403.45	456.974	174.954	-599.45	-532.288	258.309	-1269.13	-753.526	174.954	4.73694	-801.654	0.568677
501.1	255.042	-1444.84	522.857	179.589	-616.591	-514.216	255.042	-1324.33	-779.151	179.589	2.67581	-802.867	0.568755
501.15	247.905	-1460.82	574.736	181.237	-631.15	-494.05	247.905	-1352.36	-797.138	181.237	0.648938	-801.52	0.568744
501.2	239.853	-1424.21	608.458	179.539	-644.756	-476.73	239.853	-1334.58	-785.799	179.539	1.42763	-801.86	0.568982
501.25	233.633	-1407.52	637.51	179.434	-661.753	-456.343	233.633	-1326.05	-793.177	179.434	-2.20141	-803.841	0.568964
501.3	228.166	-1397.37	698.252	180.359	-677.987	-438.252	228.166	-1348.28	-788.886	180.359	-3.35688	-807.292	0.56906
501.35	229.056	-1391.96	781.691	180.58	-692.777	-424.4	229.056	-1393.61	-778.744	180.58	0.080938	-812.437	0.569374
501.4	235.957	-1387.83	875.661	181.422	-704.127	-409.372	235.957	-1450.32	-767.744	181.422	4.52638	-814.469	0.56947
501.45	244.378	-1403.33	942.542	183.043	-714.549	-386.593	244.378	-1494.13	-790.745	183.043	2.71141	-812.421	0.569458
501.5	252.698	-1401.83	995.933	184.361	-723.761	-363.304	252.698	-1518.09	-807.721	184.361	0.891063	-809.826	0.569434
501.55	256.884	-1373.62	1024.44	183.466	-733.939	-342.804	256.884	-1508.42	-812.996	183.466	1.05897	-810.049	0.569181
501.6	256.21	-1342.45	1017.22	181.387	-742.562	-319.703	256.21	-1465.7	-829.827	181.387	-0.518875	-808.46	0.569151
501.65	253.92	-1264.91	967.984	181.531	-748.028	-298.118	253.92	-1367.08	-817.357	181.531	0.409656	-805.245	0.569244
501.7	252.582	-1176.11	893.397	182.725	-753.004	-275.097	252.582	-1242.73	-798.13	182.725	-4.063E-04	-801.682	0.569453
501.75	252.919	-1090.17	836.905	184.148	-759.621	-250.479	252.919	-1138.73	-769.53	184.148	-2.6212	-799.848	0.569622
501.8	254.593	-1009.31	839.002	183.784	-767.564	-228.646	254.593	-1094.98	-723.629	183.784	-3.03755	-800.89	0.569715
501.85	255.938	-913.218	884.233	184.21	-774.372	-210.7	255.938	-1092.43	-649.946	184.21	0.673063	-802.525	0.569755
501.9	255.852	-853.877	933.107	186.073	-779.728	-186.553	255.852	-1107.1	-611.661	186.073	-1.20031	-801.734	0.569577
501.95	251.086	-793.865	988.091	190.273	-783.749	-163.471	251.086	-1130.65	-572.864	190.273	-1.78983	-800.614	0.569392
502	244.883	-722.733	1038.77	193.025	-789.135	-143.804	244.883	-1151.06	-525.782	193.025	0.686953	-802.131	0.569263
502.05	236.448	-656.54	1104.77	192.597	-793.058	-122.916	236.448	-1190.93	-482.953	192.597	2.26851	-802.524	0.568979
502.1	227.804	-581.697	1187.55	191.304	-792.922	-99.7805	227.804	-1249.73	-432.233	191.304	2.14675	-799.172	0.568909
502.15	226.202	-504.763	1273.45	192.059	-793.728	-73.7888	226.202	-1315.22	-382.951	192.059	-1.0711	-797.15	0.569198
502.2	232.219	-434.99	1358.19	193.865	-795.751	-46.0733	232.219	-1383.78	-345.048	193.865	-6.17422	-797.06	0.569256
502.25	244.873	-373.864	1446.12	195.124	-796.104	-20.1691	244.873	-1459	-319.954	195.124	-9.38151	-796.304	0.56959
502.3	262.886	-307.643	1535.07	196.511	-795.807	0.379667	262.886	-1537.67	-294.391	196.511	-7.24409	-795.775	0.569718
502.35	278.873	-261.603	1622.08	198.048	-796.576	21.7094	278.873	-1616.57	-293.763	198.048	-5.88657	-796.85	0.569684
502.4	288.797	-233.932	1678.69	198.356	-799.367	45.1359	288.797	-1665.43	-314.78	198.356	-6.45422	-800.614	0.569712
502.45	292.543	-187.331	1698	197.713	-800.397	65.3174	292.543	-1678.61	-317.11	197.713	-3.68941	-803.049	0.569782
502.5	285.787	-139.503	1679.42	198.537	-798.921	85.8608	285.787	-1655.45	-315.268	198.537	-1.40385	-803.52	0.569456
502.55	268.498	-92.6915	1674.07	198.056	-794.391	108.571	268.498	-1646.75	-315.156	198.056	-1.64243	-801.774	0.569263
502.6	244.939	-26.6737	1665.86	197.555	-791.631	130.262	244.939	-1639.68	-295.408	197.555	-0.679508	-802.276	0.569039
502.65	220.621	35.2383	1647.32	197.818	-788.872	153.837	220.621	-1624.13	-277.626	197.818	-1.52817	-803.731	0.568954
502.7	203.014	101.354	1640.52	199.942	-780.417	177.34	203.014	-1623.32	-257.702	199.942	-3.44428	-800.305	0.569142
502.75	200.43	189.174	1630.43	201.694	-773.391	198.87	200.43	-1627.07	-216.187	201.694	-3.2593	-798.544	0.569483
502.8	210.46	290.856	1631.94	202.379	-769.148	221.192	210.46	-1649.42	-165.005	202.379	-3.15536	-800.315	0.569545
502.85	229.872	370.819	1610.05	205.348	-765.296	247.403	229.872	-1647.15	-129.059	205.348	-6.5243	-804.266	0.569591
502.9	253.155	453.403	1570.68	207.908	-759.595	269.757	253.155	-1632.61	-84.9963	207.908	-6.60892	-806.045	0.569681
502.95	276.122	540.198	1535.98	207.017	-751.042	287.636	276.122	-1627.76	-38.0011	207.017	-3.39734	-804.23	0.569666
503	291.935	606.76	1524.94	205.411	-744.227	308.306	291.935	-1641.11	-18.5792	205.411	-2.20119	-805.556	0.569701
503.05	297.514	649.189	1521.14	205.204	-737.113	330.786	297.514	-1653.69	-24.9971	205.204	-2.69116	-807.928	0.56948
503.1	287.056	695.288	1564.16	201.48	-723.617	350.048	287.056	-1711.03	-49.0753	201.48	-2.89953	-803.833	0.569139
503.15	264.95	717.389	1584.26	198.898	-714.363	370.46	264.95	-1736.93	-87.2848	198.898	-2.41359	-804.705	0.569002
503.2	238.315	718.597	1614.94	197.023	-703.13	391.629	238.315	-1761.19	-150.412	197.023	-3.48294	-804.831	0.569055
503.25	216.373	685.156	1613.51	196.442	-690.034	411.649	216.373	-1737.99	-228.555	196.442	-4.47609	-803.481	0.569396
503.3	207.432	621.465	1570.33	194.904	-678.528	430.14	207.432	-1660.34	-308.923	194.904	-3.37269	-803.374	0.569799
503.35	210.605	563.31	1506.44	194.646	-669.689	445.869	210.605	-1565.43	-368.938	194.646	1.52659	-804.537	0.56994
503.4	225.346	516.371	1455.12	195.078	-658.023	462.631	225.346	-1485.26	-421.937	195.078	4.03403	-804.366	0.570209
503.45	246.71	479.113	1423.09	195.233	-642.451	481.165	246.71	-1424.62	-474.558	195.233	2.78775	-802.655	0.570159
503.5	268.449	458.222	1391.84	194.137	-627.484	501.023	268.449	-1373.05	-511.762	194.137	0.811469	-802.969	0.570262
503.55	286.347	451.777	1374.95	191.732	-612.088	519.442	286.347	-1340.86	-544.693	191.732	-0.302156	-802.79	0.570186
503.6	291.736	446.773	1327.92	187.251	-598.806	535.416	291.736	-1286.46	-554.976	187.251	1.81459	-803.265	0.569771
503.65	282.904	420.182	1248.17	184.767	-583.908	551.318	282.904	-1194.02	-555.702	184.767	2.90063	-803.052	0.569691
503.7	266.93	397.717	1191.77	183.793	-562.707	567.128	266.93	-1122.03	-565.298	183.793	-0.411406	-798.92	0.569658
503.75	246.854	391.4	1133.98	181.807	-546.465	587.057	246.854	-1061.32	-559.198	181.807	-3.139	-802.028	0.569861
503.8	232.683	401.36	1091.25	178.429	-532.793	606.269	232.683	-1024.07	-550.629	178.429	-3.25416	-807.106	0.570198
503.85	227.044	431.501	1073.89	178.007	-515.667	619.304	227.044	-1019.94	-546.955	178.007	-1.73884	-805.883	0.570564
503.9	230.005	463.824	1057.68	180.37	-499.558	630.238	230.005	-1019.26	-543.08	180.37	1.83116	-804.211	0.570639
503.95	242.608	527.259	1072.04	179.459	-483.229	643.177	242.608	-1062.81	-545.617	179.459	3.95894	-804.47	0.571128
504	260.8	585.041	1074.15	180.266	-468.329	660.672	260.8	-1095.34	-544.327	180.266	4.68728	-809.814	0.571088
504.05	277.203	669.117	1087.84	179.865	-446.707	671.26	277.203	-1157.11	-540.575	179.865	3.92516	-806.301	0.570997
504.1	285.783	747.723	1098.58	178.988	-425.262	682.652	285.783	-1213.71	-541.175	178.988	2.70331	-804.272	0.570815
504.15	285.79	791.589	1106.26	177.578	-406.078	698.739	285.79	-1239.58	-560.228	177.578	0.985469	-808.167	0.570498
504.2	273.828	858.244	1125.23	180.555	-386.859	710.963	273.828	-1290.75	-580.263	180.555	1.30534	-809.399	0.5703
504.25	259.872	927.9	1133.16	183.586	-368.955	720.058	259.872	-1339.41	-592.475	183.586	4.30369	-809.069	0.570471
504.3	249.182	1025.04	1137.27	184.372	-350.033	728.885	249.182	-1411.62	-592.815	184.372	6.50281	-808.55	0.570771
504.35	243.965	1113.4	1130.33	184.165	-329.26	741.537	243.965	-1472.35	-591.183	184.165	5.47409	-811.331	0.570846
504.4	247.265	1185.16	1116.11	182.691	-305.222	751.765	247.265	-1516.13	-592.997	182.691	2.51681	-811.359	0.571277
504.45	256.669	1200.13	1062.8	181.007	-284.585	758.981	256.669	-1494.15	-580.858	181.007	3.82834	-810.571	0.571139
504.5	267.545	1162.81	978.945	181.856	-266.665	763.853	267.545	-1414.78	-555.763	181.856	8.43497	-809.018	0.571216
504.55	278.842	1150.22	929.18	181.796	-243.611	766.202	278.842	-1371.73	-552.031	181.796	8.80114	-803.95	0.571156
504.6	286.908	1129.07	873.708	181.007	-221.022	775.414	286.908	-1320.31	-543.092	181.007	7.52792	-806.264	0.570976
504.65	288.615	1135.54	832.86	180.088	-195.825	784.097	288.615	-1300.85	-539.34	180.088	3.99889	-808.17	0.570899
504.7	287.072	1156.72	793.102	181.071	-170.925	787.905	287.072	-1297.3	-532.932	181.071	1.91828	-806.23	0.570861
504.75	282.83	1197.64	745.832	183.803	-148.706	789.64	282.83	-1313.22	-515.823	183.803	2.7638	-803.515	0.570948
504.8	279.358	1261.09	706.395	185.866	-126.594	793.858	279.358	-1354.6	-504.389	185.866	3.20296	-803.882	0.571108
504.85	280.407	1361.85	680.261	186.78	-102.022	798.544	280.407	-1436.34	-504.323	186.78	1.19608	-805.034	0.571494
504.9	285.481	1461.58	629.611	184.614	-80.1024	802.001	285.481	-1515.69	-485.087	184.614	2.04667	-805.988	0.571537
504.95	289.787	1520.78	566.77	185.075	-58.7075	804.734	289.787	-1555.98	-461.452	185.075	3.54194	-806.865	0.571476
505	292.879	1552.1	521.614	188.362	-34.6175	805.678	292.879	-1571.65	-459.348	188.362	2.48345	-806.418	0.571382
505.05	291.026	1583.84	508.016	191.482	-8.4493	807.141	291.026	-1589.48	-490.085	191.482	-0.672507	-807.185	0.571007
505.1	284.569	1632.64	510.639	190.463	15.3445	811.12	284.569	-1623.59	-538.717	190.463	-1.35503	-811.264	0.570895
505.15	277.918	1682.65	524.611	187.167	35.7347	811.904	277.918	-1656.87	-601.078	187.167	1.46479	-812.689	0.570765
505.2	270.663	1722.61	543.022	185.991	55.39	806.46	270.663	-1677.53	-669.428	185.991	4.64353	-808.346	0.570599
505.25	269.68	1714.96	543.428	186.798	75.3941	802.385	269.68	-1650.1	-716.644	186.798	7.39101	-805.885	0.570994
505.3	277.828	1692.19	558.693	189.427	102.676	798.244	277.828	-1604.39	-775.612	189.427	2.80658	-804.816	0.571111
505.35	290.518	1668.38	532.534	191.389	126.262	793.593	290.518	-1562.26	-791.491	191.389	1.76066	-803.572	0.571252
505.4	306.973	1618.63	491.597	190.227	147.169	787.857	306.973	-1497.81	-786.254	190.227	3.10138	-801.479	0.571431
505.45	321.308	1564.69	431.87	189.433	166.44	782.427	321.308	-1434.93	-758.772	189.433	6.00513	-799.911	0.571195
505.5	326.796	1505.72	367.769	191.856	188.179	778.625	326.796	-1371.07	-722.912	191.856	6.82936	-801.013	0.571052
505.55	326.333	1459.87	285.992	196.113	212.094	775.635	326.333	-1327.88	-670.622	196.113	5.86386	-804.089	0.570979
505.6	316.351	1421.24	183.685	195.488	235.372	769.65	316.351	-1301.84	-599.07	195.488	4.80227	-804.822	0.570587
505.65	298.385	1393.48	77.8336	192.696	258.929	760.176	298.385	-1292.4	-526.828	192.696	2.39519	-803.06	0.570361
505.7	279.886	1385.24	-46.3408	191.733	279.868	750.532	279.886	-1312.86	-444.34	191.733	2.29755	-801.011	0.570311
505.75	264.995	1383.11	-163.696	191.536	301.882	740.883	264.995	-1342.12	-372.162	191.536	1.10413	-800.024	0.570237
505.8	260.494	1389.32	-271.327	193.017	324.114	729.143	260.494	-1380.22	-314.382	193.017	-1.16428	-797.934	0.570593
505.85	270.179	1392.65	-376.759	195.386	344.056	716.64	270.179	-1419.11	-259.922	195.386	-1.77891	-794.95	0.570818
505.9	288.131	1398.27	-473.668	196.029	364.561	706.048	288.131	-1460.34	-216.65	196.029	-2.172	-794.609	0.570824
505.95	309.67	1416.56	-566.354	196.119	385.942	697.329	309.67	-1514.22	-185.81	196.119	-2.43163	-797.003	0.570845
506	328.031	1438.72	-642.8	198.837	408.604	689.193	328.031	-1566.12	-174.238	198.837	-3.35228	-801.207	0.570543
506.05	336.069	1452.16	-702.526	201.463	429.477	679.995	336.069	-1603.61	-175.342	201.463	-3.077	-804.26	0.570265
506.1	333.842	1442.05	-740.962	200.426	447.508	669.449	333.842	-1610.87	-183.393	200.426	-1.00341	-805.248	0.57002
506.15	319.193	1422.87	-754.411	197.634	465.6	656.43	319.193	-1597.12	-207.139	197.634	-0.354281	-804.788	0.569541
506.2	295.6	1404.54	-784.345	197.917	481.745	642.557	295.6	-1593.93	-217.583	197.917	1.31316	-803.092	0.569397
506.25	272.94	1399.33	-822.225	200.057	499.707	625.808	272.94	-1606.64	-230.005	200.057	-0.31325	-800.838	0.569297
506.3	255.21	1390.98	-871.465	202.392	519.236	609.233	255.21	-1624.86	-232.647	202.392	-3.13581	-800.475	0.569423
506.35	252.978	1357.16	-937.052	205.428	535.76	593.491	252.978	-1636.14	-207.409	205.428	-3.14781	-799.538	0.569891
506.4	266.73	1310.44	-993.728	205.188	553.1	577.549	266.73	-1634.66	-180.677	205.188	-3.91175	-799.667	0.570186
506.45	289.508	1247.92	-1027.87	202.074	572.587	562.926	289.508	-1608.92	-158.811	202.074	-5.2275	-802.94	0.570204
506.5	314.58	1188.06	-1085.47	198.434	587.495	548.857	314.58	-1604.66	-121.545	198.434	-2.79872	-803.981	0.570161
506.55	332.529	1124.89	-1156.77	199.587	601.772	536.17	332.529	-1611.89	-72.6391	199.587	1.14391	-805.982	0.569787
506.6	339.903	1072.32	-1222.84	198.68	619.023	519.796	339.903	-1626.01	-35.7903	198.68	0.469313	-808.317	0.569679
506.65	335.579	1013.63	-1276.52	198.161	635.632	500.369	335.579	-1630.01	-2.7395	198.161	-2.05563	-808.946	0.569494
506.7	321.705	954.899	-1329.63	197.481	648.25	478.297	321.705	-1636.72	29.6866	197.481	-4.26013	-805.592	0.569405
506.75	299.396	923.607	-1346.82	195.649	662.519	454.249	299.396	-1632.98	18.5804	195.649	-9.21153	-803.237	0.5692
506.8	274.697	901.499	-1352.38	194.173	674.667	433.805	274.697	-1625.29	-6.38344	194.173	-10.1052	-802.035	0.569136
506.85	254.87	899.611	-1345.91	193.126	684.781	415.269	254.87	-1617.96	-54.4359	193.126	-8.3615	-800.814	0.569331
506.9	246.732	889.094	-1288.17	194.488	697.038	398.994	246.732	-1560.56	-120.43	194.488	-5.79372	-803.134	0.56951
506.95	252.389	881.551	-1213.12	191.474	706.842	380.488	252.389	-1486.99	-194.088	191.474	-3.85891	-802.734	0.569802
507	267.071	865.975	-1104.98	187.785	716.007	361.919	267.071	-1377.39	-271.466	187.785	-1.69934	-802.277	0.569679
507.05	285.35	846.98	-1016.55	186.846	724.625	344.814	285.35	-1281.03	-331.209	186.846	2.00178	-802.48	0.569582
507.1	300.643	848.19	-955.781	187.043	731.985	324.958	300.643	-1215.92	-393.049	187.043	3.70522	-800.866	0.569337
507.15	313.398	847.722	-947.387	187.22	738.891	304.216	313.398	-1196.28	-430.221	187.22	4.68616	-799.053	0.569504
507.2	321.082	862.53	-968.311	186.07	747.9	278.959	321.082	-1208.32	-470.687	186.07	0.620594	-798.231	0.569424
507.25	318.102	859.796	-989.455	184.636	758.172	253.709	318.102	-1213.57	-495.491	184.636	-3.87431	-799.486	0.569145
507.3	305.398	829.24	-1004.79	183.882	765.953	230.413	305.398	-1204.63	-496.097	183.882	-5.68047	-799.838	0.569101
507.35	289.384	794.158	-1028.58	182.29	771.752	207.541	289.384	-1203.56	-490.006	182.29	-6.51099	-799.145	0.569181
507.4	276.067	768.848	-1043.81	180.529	782.795	184.639	276.067	-1197.84	-495.836	180.529	-8.64489	-804.23	0.569605
507.45	273.895	742.205	-1042.09	176.993	791.934	164.483	273.895	-1175.89	-504.093	176.993	-7.36411	-808.802	0.570209
507.5	279.154	697.992	-1065.36	173.053	791.972	148.701	279.154	-1175.76	-489.667	173.053	0.177391	-805.812	0.570156
507.55	284.376	652.601	-1098.65	172.775	792.556	131.452	284.376	-1187.11	-472.943	172.775	6.01502	-803.361	0.570059
507.6	290.051	618.631	-1170.8	176.895	797.937	108.24	290.051	-1240.36	-463.657	176.895	5.19845	-805.228	0.570041
507.65	293.605	606.434	-1291.74	180.496	802.243	78.7477	293.605	-1345.77	-474.617	180.496	-1.63352	-806.097	0.569869
507.7	293.205	571.255	-1404.33	181.96	805.037	53.6082	293.205	-1441.5	-469.643	181.96	-3.94436	-806.811	0.569828
507.75	290.124	543.909	-1498.17	183.162	806.813	30.8923	290.124	-1520.12	-479.167	183.162	-3.73266	-807.396	0.569606
507.8	280.76	518.95	-1550.56	184.024	808.994	9.42232	280.76	-1557.88	-496.534	184.024	-2.24599	-809.046	0.569288
507.85	270.378	496.068	-1583.12	184.018	810.755	-12.9638	270.378	-1575.99	-518.25	184.018	-1.57744	-810.857	0.569361
507.9	265.65	460.591	-1616.87	185.253	810.655	-34.494	265.65	-1595.83	-528.9	185.253	-0.005477	-811.389	0.569705
507.95	271.329	414.511	-1672.76	184.515	809.169	-56.1796	271.329	-1639.14	-532.159	184.515	1.37761	-811.116	0.570197
508	285.268	374.456	-1726.81	181.031	807.379	-79.0032	285.268	-1681.06	-544.192	181.031	1.61564	-811.234	0.570392
508.05	299.078	315.158	-1779.94	179.835	801.766	-97.7513	299.078	-1725.13	-539.876	179.835	5.43417	-807.685	0.570193
508.1	306.09	272.051	-1846.4	183.007	795.51	-119.464	306.09	-1781.41	-556.604	183.007	6.02764	-804.408	0.569936
508.15	305.441	233.078	-1921.91	187.103	791.889	-143.97	305.441	-1846.22	-582.711	187.103	4.1873	-804.859	0.56975
508.2	299.59	174.333	-1983.88	187.328	790.467	-167.375	299.59	-1901.88	-590.784	187.328	3.93702	-807.983	0.569827
508.25	292.705	130.999	-1979.03	186.014	787.608	-191.881	292.705	-1889.95	-601.493	186.014	2.47663	-810.64	0.569869
508.3	283.718	107.859	-1951.21	185.504	778.877	-216.87	283.718	-1851.43	-625.354	185.504	-0.845141	-808.505	0.569711
508.35	274.565	75.6995	-1897.84	185.814	772.342	-237.535	274.565	-1791.33	-631.378	185.814	0.509094	-808.044	0.56978
508.4	272.817	27.2507	-1894.9	186.246	765.952	-256.677	272.817	-1785.42	-635.347	186.246	3.35416	-807.809	0.570194
508.45	279.963	-34.6898	-1933.17	187.076	758.671	-277.248	279.963	-1824.04	-641.277	187.076	4.56711	-807.73	0.570483
508.5	296.086	-140.748	-1963.65	187.889	749.819	-294.678	296.086	-1873.03	-606.184	187.889	8.13459	-805.604	0.571055
508.55	317.685	-247.373	-2001.89	187.489	737.784	-316.96	317.685	-1932.8	-577.121	187.489	5.89603	-802.966	0.571145
508.6	330.12	-333.535	-1987.4	188.083	727.845	-342.483	330.12	-1939.27	-547.963	188.083	1.48956	-804.395	0.570609
508.65	327.999	-416.41	-1928.88	191.341	719.208	-363.766	327.999	-1908.22	-502.644	191.341	1.54116	-805.967	0.570323
508.7	315.178	-449.771	-1868.15	190.834	707.408	-385.199	315.178	-1855.74	-498.492	190.834	0.048719	-805.483	0.569964
508.75	291.38	-457.411	-1816.64	187.632	697.039	-405.9	291.38	-1800.12	-518.629	187.632	-0.11575	-806.609	0.569632
508.8	268.185	-452.157	-1790.15	185.529	687.487	-425.206	268.185	-1759.34	-560.184	185.529	1.41856	-808.354	0.569847
508.85	252.791	-440.288	-1768.73	184.284	675.366	-442.007	252.791	-1718.26	-608.169	184.284	3.74809	-807.14	0.569873
508.9	246.258	-441.294	-1751.5	185.168	661.22	-457.046	246.258	-1686.71	-646.143	185.168	6.30484	-803.781	0.569983
508.95	256.162	-469.416	-1734.81	188.709	647.496	-473.218	256.162	-1671.05	-661.447	188.709	8.04903	-801.949	0.570594
509	281.417	-495.548	-1730.8	190.295	631.746	-494.215	281.417	-1664.57	-685.881	190.295	4.68853	-802.078	0.570793
509.05	310.397	-521.87	-1707.51	190.387	615.542	-513.587	310.397	-1643.41	-697.968	190.387	2.31816	-801.659	0.570721
509.1	334.571	-536.592	-1634.3	190.189	603.554	-528.534	334.571	-1577.9	-684.918	190.189	6.0505	-802.24	0.570439
509.15	344.363	-542.901	-1531.34	191.942	593.229	-542.232	344.363	-1487.1	-654.447	191.942	11.8644	-803.614	0.569848
509.2	335.585	-540.787	-1416.05	192.578	579.405	-559.081	335.585	-1384.7	-616.629	192.578	13.0496	-805.053	0.569355
509.25	315.78	-561.668	-1325.27	192.355	559.79	-577.742	315.78	-1319.31	-575.542	192.355	8.88431	-804.408	0.569343
509.3	292.881	-630.499	-1251.78	191.853	539.96	-595.102	292.881	-1304.66	-512.194	191.853	5.42381	-803.538	0.569337
509.35	272.019	-733.073	-1195.63	191.836	521.27	-610.888	272.019	-1331.65	-440.025	191.836	3.82881	-803.052	0.56939
509.4	259.401	-861.372	-1149.53	192.403	502.475	-622.293	259.401	-1390.15	-361.725	192.403	4.88428	-799.815	0.569586
509.45	259.66	-964.545	-1100.87	195.152	482.51	-635.474	259.66	-1432.51	-300.28	195.152	3.78372	-797.89	0.569829
509.5	272.598	-1047.57	-1051.36	198.102	462.07	-650.528	272.598	-1462.52	-252.592	198.102	1.13444	-797.931	0.570048
