Time [s]	Rotating hub Mx  [kNm]	Rotating hub My  [kNm]	Rotating hub Mz  [kNm]	Rotating hub Fx  [kN]	Rotating hub Fy  [kN]	Rotating hub Fz  [kN]	Stationary hub Mx  [kNm]	Stationary hub My  [kNm]	Stationary hub Mz  [kNm]	Stationary hub Fx  [kN]	Stationary hub Fy  [kN]	Stationary hub Fz  [kN]	Rotor speed  [rad/s]	
350.05	777.579	-407.48	-776.373	261.29	475.03	-641.432	777.579	-786.332	-387.914	261.29	6.59884	-798.151	0.623404
350.1	788.566	-425.145	-764.534	263.574	454.356	-655.332	788.566	-781.792	-392.506	263.574	6.56272	-797.406	0.623689
350.15	805.048	-494.919	-775.769	265.63	434.204	-673.413	805.048	-834.063	-388.718	265.63	4.72509	-801.246	0.624289
350.2	821.192	-606.014	-790.622	265.555	413.853	-688.616	821.192	-924.643	-370.637	265.555	4.47078	-803.396	0.624225
350.25	824.094	-696.816	-788.24	265.583	390.477	-698.879	824.094	-990.975	-353.333	265.583	4.10547	-800.555	0.623793
350.3	814.628	-752.018	-776.035	265.945	366.056	-710.002	814.628	-1023.05	-348.04	265.945	2.25888	-798.809	0.62372
350.35	796.654	-807.74	-747.08	265.83	343.891	-723.428	796.654	-1049.68	-329.757	265.83	1.38338	-801.004	0.623492
350.4	774.406	-895.243	-713.842	265.304	321.598	-736.916	774.406	-1105.84	-296.897	265.304	0.526063	-804.034	0.623658
350.45	760.727	-981.047	-668.525	264.898	296.326	-746.276	760.727	-1158.94	-257.357	264.898	-1.33603	-802.954	0.624254
350.5	757.625	-1054.9	-620.245	263.553	269.738	-753.176	757.625	-1203.27	-222.813	263.553	-3.61939	-800.013	0.624348
350.55	759.464	-1106.28	-562.903	261.892	248.002	-763.321	759.464	-1226.66	-189.753	261.892	-2.46391	-802.594	0.624389
350.6	768.58	-1153.94	-515.286	261.726	228.973	-773.922	768.58	-1252.44	-168.826	261.726	1.34705	-807.083	0.624517
350.65	780.632	-1212.81	-486.478	263.272	207.413	-780.037	780.632	-1296.26	-165.132	263.272	4.13839	-807.132	0.624545
350.7	795.664	-1266.7	-449.161	264.139	184.074	-783.372	795.664	-1334.75	-157.2	264.139	5.84566	-804.687	0.624879
350.75	811.661	-1312.05	-400.967	264.252	159.378	-791.029	811.661	-1364.49	-142.855	264.252	5.28097	-806.908	0.625033
350.8	818.787	-1349.96	-323.106	264.588	134.171	-799.431	818.787	-1384.3	-102.477	264.588	4.25646	-810.6	0.624622
350.85	812.561	-1359.48	-237.057	265.188	105.391	-803.967	812.561	-1378.72	-59.0882	265.188	0.436508	-810.845	0.624399
350.9	796.241	-1318.44	-161.039	266.919	74.5887	-804.787	796.241	-1327.89	-30.4769	266.919	-4.99236	-808.221	0.624137
350.95	776.411	-1280.74	-84.0536	268.376	48.5623	-801.875	776.411	-1283.49	2.37209	268.376	-5.53971	-803.325	0.62435
351	762.771	-1277.39	-1.39651	268.195	28.2642	-801.69	762.771	-1276.61	44.7796	268.195	-0.733695	-802.188	0.624788
351.05	760.609	-1309.56	69.842	267.683	5.6989	-805.367	760.609	-1309.2	76.2642	267.683	1.74869	-805.385	0.625205
351.1	766.238	-1357.42	104.549	267.198	-24.5842	-807.143	766.238	-1359.71	68.7403	267.198	-3.30498	-807.51	0.625168
351.15	773.415	-1398.69	169.939	267.96	-48.7595	-804.534	773.415	-1406.15	89.1238	267.96	-2.35516	-806.007	0.624994
351.2	782.141	-1395.07	239.962	269.177	-70.3362	-803.583	782.141	-1410.86	115.21	269.177	1.2549	-806.654	0.625077
351.25	790.852	-1372.32	276.118	269.585	-96.501	-803.845	790.852	-1395.52	109.69	269.585	0.514789	-809.617	0.625002
351.3	797.045	-1359.06	323.807	269.454	-121.579	-800.82	797.045	-1392.35	115.178	269.454	0.563469	-809.996	0.624977
351.35	797.279	-1365	368.826	270.667	-146.825	-792.988	797.279	-1409.28	114.821	270.667	-0.383641	-806.466	0.624605
351.4	785.926	-1378.67	384.957	273.1	-175.775	-784.141	785.926	-1428.96	83.6436	273.1	-5.38174	-803.582	0.624048
351.45	769.961	-1345.24	365.85	271.618	-204.94	-779.12	769.961	-1393.81	28.5953	271.618	-9.8208	-805.563	0.624138
351.5	758.258	-1260.75	350.222	266.17	-224.497	-773.38	758.258	-1308.47	-6.90303	266.17	-5.05953	-805.289	0.624311
351.55	755.931	-1155.76	304.943	263.377	-243.687	-763.77	755.931	-1193.85	-59.1316	263.377	-1.11422	-801.702	0.62477
351.6	766.589	-1081.01	254.281	261.968	-265.604	-752.738	766.589	-1104.08	-119.353	261.968	-0.400828	-798.223	0.625187
351.65	782.825	-1026.24	243.03	260.384	-286.733	-746.639	782.825	-1044.68	-144.489	260.384	2.64225	-799.799	0.625177
351.7	799.096	-967.83	231.005	258.565	-311.367	-741.763	799.096	-981.186	-165.326	258.565	3.05613	-804.458	0.625203
351.75	810.657	-876.353	207.9	258.484	-334.526	-732.273	810.657	-882.802	-178.545	258.484	3.19009	-805.06	0.625039
351.8	814.279	-797.649	179.55	259.748	-354.402	-714.766	814.279	-793.72	-196.192	259.748	2.73347	-797.799	0.625008
351.85	813.284	-767.343	152.224	257.718	-376.39	-698.578	813.284	-747.553	-230.549	257.718	0.62375	-793.524	0.625102
351.9	804.688	-749.711	141.514	257.356	-400.181	-691.597	804.688	-719.358	-254.198	257.356	1.33856	-799.031	0.624825
351.95	789.6	-704.48	154.721	256.586	-419.947	-683.55	789.6	-679.671	-241.408	256.586	5.266	-802.227	0.624896
352	776.675	-655.014	172.415	255.133	-438.872	-665.484	776.675	-640.484	-220.343	255.133	4.55925	-797.155	0.625167
352.05	767.06	-611.207	154.969	255.571	-466.819	-646.726	767.06	-587.494	-228.998	255.571	-4.17625	-797.594	0.625167
352.1	765.107	-599.865	183.635	256.591	-491.523	-633.628	765.107	-588.403	-217.579	256.591	-6.82594	-801.893	0.625627
352.15	772.556	-612.351	267.27	258.831	-506.419	-625.58	772.556	-643.753	-178.855	258.831	1.62531	-804.865	0.625692
352.2	779.547	-635.365	343.285	259.871	-522.576	-614.441	779.547	-705.009	-156.508	259.871	7.28791	-806.58	0.625271
352.25	781.368	-653.174	378.598	261.336	-544.151	-596.322	781.368	-736.808	-164.582	261.336	4.34675	-807.268	0.625039
352.3	779.561	-637.395	393.751	261.316	-564.17	-574.851	779.561	-730.665	-165.65	261.316	0.233438	-805.444	0.624594
352.35	771.705	-565.119	382.002	258.251	-582.763	-556.877	771.705	-666.685	-144.274	258.251	-0.463625	-806.055	0.624425
352.4	766.068	-493.866	370.55	256.042	-598.462	-539.312	766.068	-605.714	-119.673	256.042	1.14222	-805.613	0.624461
352.45	762.477	-480.533	406.298	255.733	-613.293	-518.403	762.477	-620.408	-105.28	255.733	0.745156	-803.038	0.624364
352.5	761.006	-495.276	435.92	254.176	-633.987	-497.968	761.006	-649.195	-117.768	254.176	-3.05606	-806.165	0.624416
352.55	767.338	-472.84	471.963	252.041	-650.603	-481.497	767.338	-660.778	-98.4871	252.041	-1.01006	-809.396	0.624789
352.6	781.01	-439.829	527.781	253.767	-660.57	-462.591	781.01	-684.388	-60.126	253.767	3.06356	-806.432	0.625168
352.65	803.046	-445.967	597.366	257.471	-674.323	-437.995	803.046	-743.879	-48.7526	257.471	0.16075	-804.084	0.62578
352.7	825.411	-483.537	670.702	257.787	-694.71	-412.712	825.411	-824.181	-66.147	257.787	-6.87103	-808.026	0.625737
352.75	834.342	-531.827	740.604	256.678	-710.038	-389.485	834.342	-906.316	-99.6292	256.678	-9.36153	-809.792	0.625239
352.8	823.834	-554.206	754.616	256.438	-719.476	-370.698	823.834	-925.551	-141.226	256.438	-5.08125	-809.343	0.624538
352.85	794.71	-536.198	701.106	254.166	-727.797	-355.139	794.71	-864.684	-177.145	254.166	2.54644	-809.818	0.623866
352.9	757.269	-558.826	642.281	252.18	-735.875	-329.831	757.269	-814.237	-248.654	252.18	1.39381	-806.411	0.623796
352.95	727.406	-617.547	617.786	255.139	-747.875	-300.404	727.406	-805.657	-337.551	255.139	-5.23531	-805.936	0.623889
353	707.853	-654.781	618.067	256.072	-760.442	-278.602	707.853	-808.023	-397.297	256.072	-4.91999	-809.856	0.623795
353.05	704.55	-655.404	605.677	253.809	-767.158	-262.256	704.55	-783.701	-426.863	253.809	2.70464	-810.742	0.623876
353.1	715.699	-644.276	562.625	254.049	-768.309	-240.806	715.699	-725.581	-452.959	254.049	7.12695	-805.131	0.623717
353.15	738.719	-619.513	474.799	258.58	-773.084	-213.043	738.719	-619.859	-474.347	258.58	4.18134	-801.891	0.623846
353.2	776.053	-554.193	394.006	261.95	-782.164	-186.662	776.053	-511.086	-448.51	261.95	1.43856	-804.128	0.62452
353.25	818.412	-455.447	351.36	262.428	-787.596	-162.126	818.412	-435.309	-376.02	262.428	1.41936	-804.109	0.624494
353.3	847.263	-342.632	321.365	260.18	-789.101	-137.34	847.263	-374.709	-283.311	260.18	1.83134	-800.962	0.624148
353.35	856.359	-262.135	296.213	258.248	-790.31	-108.431	856.359	-329.64	-218.621	258.248	-1.98145	-797.712	0.623834
353.4	844.611	-217.452	296.322	255.718	-791.772	-78.8935	844.611	-317.97	-184.356	255.718	-6.63252	-795.665	0.623572
353.45	819.181	-174.519	339.937	255.253	-795.075	-56.1422	819.181	-352.275	-148.041	255.253	-4.76001	-797.041	0.623829
353.5	796.218	-127.724	436.406	257.122	-796.839	-37.9783	796.218	-441.737	-107.851	257.122	1.892	-797.741	0.624697
353.55	780.366	-102.418	578.207	257.725	-795.484	-14.0605	780.366	-579.585	-94.3071	257.725	2.91483	-795.603	0.624946
353.6	769.687	-66.0108	702.59	259.002	-799.708	12.9144	769.687	-701.348	-78.1154	259.002	0.876492	-799.812	0.625189
353.65	767.066	-32.0128	788.282	261.619	-803.874	41.8824	767.066	-785.803	-70.198	261.619	-2.85422	-804.959	0.625402
353.7	771.509	9.98411	885.347	263.66	-801.707	67.2799	771.509	-883.327	-60.6051	263.66	-3.17416	-804.519	0.625325
353.75	776.365	74.3069	979.576	266.226	-799.188	86.6248	776.365	-981.777	-34.6993	266.226	2.46823	-803.865	0.625173
353.8	782.487	109.021	1061.14	267.488	-799.35	110.997	782.487	-1065.87	-42.5696	267.488	3.48707	-807.012	0.62501
353.85	780.402	147.189	1126.52	268.124	-797.088	137.21	780.402	-1135.01	-49.5263	268.124	2.47559	-808.807	0.624287
353.9	769.29	186.244	1140.9	268.818	-792.704	163.864	769.29	-1154.93	-49.5941	268.818	0.717734	-809.463	0.623857
353.95	756.939	236.336	1136.83	268.705	-785.084	188.075	756.939	-1160.58	-35.9338	268.705	0.640625	-807.298	0.623903
354	751.094	280.909	1144.27	269.849	-775.73	212.943	751.094	-1177.84	-31.094	269.849	-0.631172	-804.426	0.624125
354.05	756.325	335.69	1144.84	269.498	-770.603	237.316	756.325	-1192.94	-15.6488	269.498	-0.323703	-806.317	0.624742
354.1	775.505	388.417	1110.38	267.391	-768.109	261.701	775.505	-1176.32	8.12559	267.391	0.992031	-811.466	0.625248
354.15	799.112	449.996	1080.64	267.467	-758.49	284.315	799.112	-1169.93	39.461	267.467	1.80416	-810.025	0.625348
354.2	819.477	524.515	1040.75	269.014	-746.85	305.503	819.477	-1162.2	86.9747	269.014	3.09831	-806.913	0.625372
354.25	834.946	600.313	1006.82	271.271	-738.888	329.829	834.946	-1164.56	133.634	271.271	2.88122	-809.156	0.625698
354.3	842.08	670.437	990.539	273.757	-730.167	356.516	842.08	-1184.34	167.291	273.757	0.3845	-812.556	0.625585
354.35	835.973	745.257	989.48	274.854	-717.168	379.014	835.973	-1223	196.822	274.854	-0.168969	-811.161	0.625645
354.4	821.688	820.202	975.922	273.314	-702.784	396.668	821.688	-1253.84	230.315	273.314	2.74669	-806.996	0.625692
354.45	799.618	877.486	978.13	272.935	-686.44	418.129	799.618	-1292.18	238.715	272.935	1.15044	-803.76	0.625439
354.5	771.646	940.158	1017.39	275.965	-671.257	443.544	771.646	-1366.19	229.125	275.965	-3.30181	-804.553	0.625444
354.55	754.732	1006.99	1028.32	277.838	-660.376	467.656	754.732	-1419.99	234.734	277.838	-4.12056	-809.186	0.626117
354.6	749.941	1055.94	1024.86	278.198	-645.653	488.044	749.941	-1453.2	231.435	278.198	-3.93366	-809.345	0.626201
354.65	756.306	1090.89	1016.86	277.522	-625.934	504.613	756.306	-1475.28	218.119	277.522	-3.84019	-803.998	0.626549
354.7	772.228	1109.16	1011.53	275.854	-610.811	524.83	772.228	-1489.17	189.175	275.854	-3.85216	-805.309	0.626432
354.75	783.302	1108.87	986.197	274.91	-600.811	546.809	783.302	-1475.4	159.265	274.91	-1.64519	-812.386	0.625722
354.8	787.299	1087.76	950.889	273.34	-582.7	562.239	787.299	-1439.6	122.377	273.34	0.084031	-809.724	0.62557
354.85	789.878	1042.78	873.517	269.831	-561.2	571.426	789.878	-1356.52	101.364	269.831	3.59469	-800.912	0.625682
354.9	790.553	948.1	760.644	262.852	-541.598	588.04	790.553	-1212.99	78.3064	262.852	2.96631	-799.444	0.625613
354.95	788.417	807.472	661.643	259.824	-519.251	610.549	788.417	-1043.65	23.8604	259.824	-3.64944	-801.485	0.625775
355	787.093	692.426	579.643	260.708	-496.286	624.613	787.093	-902.855	-17.1026	260.708	-5.28059	-797.755	0.625775
355.05	783.721	594.812	514.713	261.931	-476.66	635.474	783.721	-784.851	-52.3411	261.931	-2.53016	-794.371	0.62584
355.1	785.979	508.972	489.397	264.31	-458.103	651.288	785.979	-698.123	-105.766	264.31	-1.94706	-796.26	0.626482
355.15	800.202	438.829	491.6	263.844	-436.995	668.288	800.202	-637.166	-168.111	263.844	-3.975	-798.472	0.627134
355.2	813.445	388.555	469.396	261.306	-419.094	680.144	813.445	-577.138	-195.498	261.306	-0.404219	-798.897	0.626901
355.25	819.669	322.237	452.376	260.977	-399.794	692.406	819.669	-504.744	-231.763	260.977	1.78944	-799.536	0.626851
355.3	813.862	266.11	449.736	262.907	-378.151	702.634	813.862	-446.474	-271.547	262.907	2.92063	-797.924	0.626136
355.35	794.639	241.564	442.267	263.133	-359.217	713.026	794.639	-412.443	-289.559	263.133	6.31009	-798.375	0.625958
355.4	777.202	201.704	430.697	258.848	-339.632	728.232	777.202	-362.107	-308.324	258.848	7.17191	-803.505	0.626202
355.45	761.572	224.473	417.838	258.687	-317.736	738.967	761.572	-368.322	-298.858	258.687	7.97619	-804.341	0.626006
355.5	748.816	309.759	402.155	262.275	-292.529	747.259	748.816	-432.865	-265.155	262.275	6.63681	-802.45	0.625968
355.55	745.269	407.712	383.487	265.691	-265.29	761.485	745.269	-510.797	-228.863	265.691	1.35358	-806.372	0.626114
355.6	748.774	487.89	351.57	267.826	-237.776	775.369	748.774	-570.426	-190.399	267.826	-3.81203	-810.999	0.625943
355.65	762.875	514.363	284.081	264.493	-214.014	781.391	762.875	-571.631	-136.051	264.493	-2.92808	-810.163	0.626495
355.7	787.021	476.266	212.954	257.903	-192.006	782.976	787.021	-513.199	-93.8372	257.903	0.697156	-806.175	0.626677
355.75	810.485	415.643	168.945	252.404	-167.242	785.275	810.485	-441.594	-79.3465	252.404	1.24728	-802.885	0.62656
355.8	823.984	423.45	145.808	252.923	-142.797	787.989	823.984	-442.505	-68.9858	252.923	1.84763	-800.821	0.62625
355.85	825.301	499.583	128.762	255.11	-120.438	793.987	825.301	-512.982	-54.8881	255.11	3.92177	-803.06	0.625984
355.9	814.262	592.868	118.202	254.014	-95.6789	801.412	814.262	-602.483	-49.7757	254.014	3.60222	-807.095	0.625829
355.95	797.279	683.855	97.6793	255.603	-68.8073	803.026	797.279	-689.602	-40.6015	255.603	1.9412	-805.967	0.625941
356	780.896	737.418	81.4719	259.782	-39.1293	804.756	780.896	-740.646	-43.208	259.782	-2.562	-805.702	0.626177
356.05	767.246	753.246	51.264	262.046	-11.8648	810.451	767.246	-754.137	-35.8454	262.046	-4.7157	-810.525	0.626071
356.1	755.418	773.027	18.3811	259.778	13.6016	813.047	755.418	-772.783	-26.7606	259.778	-4.78637	-813.147	0.625928
356.15	749.764	760.411	-4.26673	256.061	39.2841	812.022	749.764	-759.916	-27.7688	256.061	-5.04334	-812.956	0.625928
356.2	751.306	689.092	-3.49598	251.868	65.9988	808.157	751.306	-687.492	-47.0681	251.868	-6.53121	-810.821	0.625787
356.25	757.644	600.118	28.682	248.773	92.6198	800.428	757.644	-593.833	-91.252	248.773	-8.44798	-805.725	0.625681
356.3	767.078	572.762	77.5957	251.246	116.185	792.955	767.078	-556.954	-154.532	251.246	-7.60687	-801.386	0.625415
356.35	773.248	586.825	147.726	254.573	138.711	791.853	773.248	-554.043	-243.356	254.573	-4.95195	-803.895	0.62487
356.4	772.984	582.152	195.152	254.254	157.233	791.901	772.984	-532.241	-306.112	254.254	2.00611	-807.357	0.624563
356.45	772.382	560.548	240.462	252.615	178.338	783.663	772.382	-491.07	-361.782	252.615	4.78672	-803.685	0.624544
356.5	773.004	491.313	243.979	251.923	201.16	777.374	773.004	-411.736	-362.475	251.923	6.20638	-802.955	0.62469
356.55	779.784	430.597	190.102	253.857	227.397	774.864	779.784	-357.588	-306.077	253.857	5.43975	-807.523	0.625109
356.6	792.343	411.129	108.726	252.706	256.503	766.095	792.343	-355.251	-233.762	252.706	0.295141	-807.896	0.625379
356.65	802.138	388.811	9.59753	250.733	283.046	754.612	802.138	-361.272	-144.043	250.733	-3.33049	-805.943	0.625086
356.7	804.923	363.586	-63.4098	248.151	306.863	740.947	804.923	-360.71	-78.1283	248.151	-5.35606	-801.96	0.624982
356.75	802.764	339.749	-145.422	246.922	324.394	729.352	802.764	-369.533	-4.72372	246.922	-1.02319	-798.239	0.62501
356.8	799.909	362.427	-215.205	250.267	345.333	718.285	799.909	-419.897	36.7794	250.267	0.256344	-796.987	0.625226
356.85	796.466	427.571	-282.068	253.773	370	706.491	796.466	-509.492	52.8845	253.773	-2.15691	-797.511	0.625357
356.9	792.806	514.35	-375.056	256.318	392.904	696.525	792.806	-632.066	75.5984	256.318	-2.07359	-799.697	0.625366
356.95	785.207	582.961	-453.732	256.199	414.036	686.886	785.207	-733.491	87.7871	256.199	-0.15225	-802.021	0.625038
357	774.115	608.042	-508.64	255.865	433.167	676.937	774.115	-786.737	97.3435	255.865	3.43594	-803.658	0.624926
357.05	768.223	631.266	-568.983	257.49	450.432	663.213	768.223	-842.808	109.146	257.49	6.54163	-801.684	0.625251
357.1	766.928	694.295	-634.573	257.646	472.315	646.216	766.928	-935.473	98.0769	257.646	3.89441	-800.413	0.625041
357.15	765.838	760.708	-718.619	258.113	496.97	632.738	765.838	-1042.26	93.7228	258.113	1.19172	-804.572	0.624911
357.2	767.011	817.313	-792.91	259.33	519.561	617.189	767.011	-1135.8	81.6096	259.33	-0.975563	-806.762	0.624752
357.25	765.916	842.136	-841.79	260.016	538.354	599.03	765.916	-1188.89	65.9927	260.016	-1.90075	-805.394	0.624315
357.3	765.62	815.527	-841.393	260.249	558.307	583.251	765.62	-1170.82	46.9144	260.249	-2.09231	-807.393	0.624533
357.35	773.522	783.942	-827.208	262.634	577.707	566.767	773.522	-1139.44	22.8485	262.634	-2.23406	-809.299	0.624814
357.4	784.603	764.139	-862.557	264.841	592.108	550.192	784.603	-1152.06	25.7949	264.841	1.10191	-808.271	0.624966
357.45	798.177	755.562	-906.543	264.657	609.742	533.427	798.177	-1179.86	25.1259	264.657	2.13694	-810.138	0.625197
357.5	810.536	762.315	-994.96	265.236	626.51	515.831	810.536	-1252.82	38.9312	265.236	3.22344	-811.533	0.625289
357.55	817.925	763.26	-1091.02	267.589	642.393	495.071	817.925	-1330.26	57.4079	267.589	2.45141	-811.023	0.625366
357.6	820.747	744.694	-1169.18	268.915	658.512	473.293	820.747	-1384.1	76.4315	268.915	0.718531	-810.952	0.625533
357.65	817.272	703.911	-1249.14	267.605	672.555	452.632	817.272	-1429.48	111.531	267.605	1.09588	-810.682	0.62553
357.7	807.456	665.523	-1311.73	269.252	689.597	430.046	807.456	-1464.92	132.539	269.252	-1.74238	-812.7	0.6254
357.75	788.8	628.682	-1361.15	271.034	706.317	406.406	788.8	-1492.45	143.423	271.034	-5.18684	-814.876	0.62501
357.8	767.744	563.263	-1377.46	271.626	720.01	385.547	767.744	-1479.33	161.999	271.626	-4.58753	-816.725	0.625061
357.85	753.489	498.864	-1399.67	271.541	727.502	364.392	753.489	-1474.58	183.197	271.541	-1.32534	-813.658	0.625289
357.9	750.011	448.997	-1422.83	269.399	734.463	341.15	750.011	-1479.59	191.985	269.399	0.102938	-809.827	0.62559
357.95	758.744	419.274	-1431.64	265.283	745.023	316.058	758.744	-1481.31	176.402	265.283	-1.78709	-809.289	0.62579
358	772.427	394.056	-1443.57	264.646	751.29	291.37	772.427	-1488.04	157.807	264.646	-1.74753	-805.81	0.625596
358.05	783.254	384.393	-1407.54	267.19	756.688	266.149	783.254	-1455.06	108.268	267.19	-2.12791	-802.127	0.625239
358.1	791.742	397.061	-1327.4	265.789	762.199	240.198	791.742	-1385.26	26.2502	265.789	-3.44988	-799.143	0.625332
358.15	797.497	405.863	-1231.37	262.521	767.167	217.881	797.497	-1295.5	-51.9084	262.521	-1.2927	-797.506	0.625167
358.2	799.335	425.16	-1121.91	260.379	773.157	194.492	799.335	-1191.82	-137.859	260.379	-0.508578	-797.244	0.625269
358.25	797.099	436.88	-988.909	259.874	779.662	170.848	797.099	-1059.52	-214.972	259.874	-0.078703	-798.162	0.625155
358.3	790.705	465.056	-888.18	257.592	782.84	144.759	790.705	-958.441	-294.162	257.592	-1.3628	-796.111	0.625095
358.35	782.363	496.053	-828.752	255.355	786.664	120.544	782.363	-894.783	-363.68	255.355	-0.997766	-795.845	0.625228
358.4	778.183	527.936	-797.579	254.516	791.35	98.466	778.183	-855.915	-426.916	254.516	1.39859	-797.452	0.625439
358.45	777.576	560.93	-804.736	255.473	792.112	75.7117	777.576	-852.266	-485.681	255.473	3.60431	-795.714	0.62567
358.5	783.189	565.354	-805.327	258.548	792.625	53.4523	783.189	-837.507	-516.488	258.548	6.24557	-794.401	0.625746
358.55	788.753	560.426	-784.836	260.123	795.176	27.209	788.753	-800.318	-538.085	260.123	4.78823	-795.627	0.625807
358.6	795.262	539.54	-698.613	261.213	797.979	-1.0735	795.262	-696.934	-541.707	261.213	1.40491	-797.979	0.625783
358.65	798.769	523.045	-656.484	259.542	793.03	-29.848	798.769	-638.11	-545.31	259.542	-2.56011	-793.587	0.62572
358.7	796.238	480.511	-624.355	258.916	794.594	-52.5951	796.238	-591.476	-520.448	258.916	-0.336996	-796.333	0.62545
358.75	790.205	466.485	-640.03	261.097	799.469	-78.1983	790.205	-591.872	-526.245	261.097	-0.447953	-803.284	0.625398
358.8	778.523	428.37	-710.996	264.343	797.119	-100.053	778.523	-650.393	-515.757	264.343	2.68148	-803.37	0.625015
358.85	766.619	371.047	-754.581	266.168	796.156	-121.167	766.619	-686.093	-486.153	266.168	6.7853	-805.295	0.625193
